PolicyNumber,CustomerID,PolicyTypeID,AgentID,VehicleID,Deductible
2894,4782,36,11-E,6,400
2895,4107,116,4-E,248,400
2896,905,96,6-E,248,400
2897,4045,46,13-E,26,400
2898,5178,91,8-E,252,400
2899,1301,97,9-E,236,400
2900,4015,51,9-E,27,400
2901,6180,51,5-E,26,400
2902,2835,66,8-E,156,400
2903,2320,56,2-E,32,400
2904,7043,66,4-E,156,400
2905,10780,56,16-E,33,400
2906,9627,46,6-E,68,400
2907,8968,56,11-E,3,400
2908,4179,116,14-E,230,500
2909,4831,96,12-E,260,400
2910,654,81,3-E,236,400
2911,7942,81,5-E,260,400
2912,2200,43,3-E,33,400
2913,8675,106,10-E,260,400
2914,7201,96,6-E,236,400
2915,6026,91,16-E,230,700
2916,7134,116,16-E,261,400
2917,10357,116,1-E,248,400
2918,1791,81,5-E,236,400
2919,78,41,14-E,27,400
2920,11499,42,7-E,32,400
2921,11220,111,12-E,254,400
2922,4329,41,8-E,8,400
2923,11255,101,6-E,242,400
2924,724,101,16-E,260,400
2925,1491,101,5-E,249,400
2926,10778,96,11-E,260,400
2927,9858,81,10-E,266,400
2928,1441,101,6-E,249,400
2929,7823,81,1-E,260,400
2930,55,116,1-E,237,400
2931,5160,21,10-E,6,400
2932,2492,101,11-E,306,400
2933,5593,41,11-E,8,400
2934,11984,41,13-E,2,400
2935,347,116,11-E,248,400
2936,11955,96,6-E,249,400
2937,4189,51,8-E,32,400
2938,7544,101,6-E,248,400
2939,311,101,8-E,230,400
2940,5339,106,5-E,270,400
2941,7516,107,1-E,230,400
2942,1260,46,15-E,32,400
2943,5211,41,3-E,70,400
2944,9854,66,14-E,156,400
2945,4678,51,8-E,8,400
2946,4920,101,8-E,254,400
2947,4789,41,2-E,71,400
2948,6884,81,13-E,235,400
2949,1682,91,8-E,240,400
2950,7122,106,1-E,258,400
2951,6163,111,8-E,249,400
2952,7058,21,2-E,6,400
2953,5154,58,7-E,2,400
2954,7617,116,8-E,249,400
2955,9447,41,8-I,33,400
2956,7178,86,16-E,258,400
2957,3546,96,10-E,248,400
2958,1945,81,2-E,260,400
2959,4967,56,13-E,72,500
2960,3024,81,16-E,260,400
2961,2103,46,5-E,21,400
2962,204,97,2-E,258,400
2963,1043,96,16-E,231,400
2964,8839,96,13-E,235,400
2965,10542,56,11-E,27,400
2966,1053,51,9-E,20,400
2967,7782,41,7-E,12,400
2968,1751,41,11-E,6,400
2969,10339,46,11-E,32,400
2970,747,116,6-E,273,400
2971,7981,41,11-E,2,400
2972,10828,41,6-E,21,400
2973,298,106,8-E,254,400
2974,3995,21,6-E,6,400
2975,10654,116,7-E,237,400
2976,5819,96,14-E,254,400
2977,1838,81,2-E,248,400
2978,11855,106,4-E,236,400
2979,8638,86,14-E,260,400
2980,197,101,10-E,236,400
2981,9221,56,12-E,30,400
2982,1093,86,16-E,296,400
2983,295,82,9-E,230,400
2984,7987,81,15-E,236,400
2985,86,21,3-E,24,400
2986,7259,46,4-E,28,400
2987,4487,46,1-E,28,400
2988,6738,86,2-E,259,400
2989,10147,101,14-E,236,400
2990,6315,41,11-E,20,400
2991,10255,56,11-E,2,400
2992,939,101,5-E,236,400
2993,6669,41,9-E,4,400
2994,5342,103,16-E,249,400
2995,8385,101,16-I,248,400
2996,6314,41,6-E,72,400
2997,4086,56,16-E,32,400
2998,6419,111,7-E,261,400
2999,5988,56,10-E,33,400
3000,8680,96,2-E,260,400
3001,3704,101,3-E,248,400
3002,7960,81,11-E,236,400
3003,7804,101,4-E,254,400
3004,5526,52,1-E,20,400
3005,1972,96,16-E,248,400
3006,2707,21,5-E,6,400
3007,7504,41,16-E,20,400
3008,5335,56,13-E,32,700
3009,5747,41,4-E,38,400
3010,2268,91,13-E,260,400
3011,3717,101,10-E,260,400
3012,3195,41,15-E,16,400
3013,1048,101,13-E,230,400
3014,5664,86,7-E,266,400
3015,132,116,8-E,248,400
3016,6898,116,5-E,260,400
3017,1452,101,2-E,235,400
3018,7649,56,8-E,9,400
3019,3827,106,16-E,230,400
3020,5013,106,10-E,260,400
3021,7432,101,8-E,252,400
3022,6435,101,15-E,254,400
3023,881,101,15-E,248,400
3024,7816,41,1-E,8,400
3025,9946,47,8-E,26,400
3026,10384,41,5-E,8,400
3027,9625,51,1-E,2,400
3028,10301,56,12-E,9,400
3029,9418,101,2-E,248,400
3030,4175,101,7-E,236,400
3031,6613,116,2-E,278,400
3032,11418,101,13-E,248,400
3033,7988,81,10-E,255,400
3034,7580,101,14-E,230,400
3035,6071,88,9-E,247,400
3036,5197,51,16-E,32,400
3037,6621,21,10-E,6,400
3038,145,86,9-E,235,400
3039,9288,56,8-E,28,700
3040,8662,106,3-E,260,400
3041,7856,51,12-E,20,400
3042,1283,81,9-E,234,400
3043,11269,46,3-E,16,400
3044,6330,51,8-I,21,400
3045,3315,81,2-E,234,400
3046,1134,102,14-E,260,400
3047,8339,46,1-E,20,400
3048,8427,41,10-E,26,400
3049,3283,106,8-E,260,400
3050,10603,96,2-E,231,400
3051,5051,101,4-E,230,400
3052,445,56,12-E,33,400
3053,695,21,2-E,24,400
3054,2151,81,6-E,260,400
3055,10082,96,1-E,229,400
3056,6770,101,12-E,248,400
3057,6454,101,8-E,260,400
3058,1013,61,8-E,148,400
3059,8653,106,16-E,260,400
3060,7060,41,12-E,8,400
3061,8798,101,6-E,260,500
3062,4767,91,13-E,236,400
3063,5117,81,10-E,248,400
3064,6381,101,14-E,236,400
3065,4254,101,11-E,267,400
3066,4632,81,14-E,267,400
3067,267,117,3-E,255,400
3068,3162,101,8-E,248,400
3069,8288,101,2-I,261,400
3070,3818,61,4-E,144,700
3071,7764,56,3-E,3,400
3072,4216,116,13-E,260,400
3073,3586,101,8-E,249,400
3074,2886,101,5-E,236,400
3075,5345,101,4-E,236,400
3076,10621,43,9-E,2,400
3077,1742,56,1-E,20,400
3078,6416,91,11-E,248,400
3079,5506,116,2-E,236,400
3080,2871,116,12-E,255,400
3081,2636,111,16-E,236,400
3082,596,116,9-E,230,400
3083,2940,116,8-E,236,400
3084,8323,41,8-E,33,400
3085,1374,56,14-E,33,400
3086,6648,101,12-E,236,400
3087,11863,41,5-E,6,400
3088,8358,92,7-E,236,400
3089,9735,96,1-E,240,400
3090,3560,41,4-E,8,400
3091,4263,21,15-E,6,400
3092,10897,116,16-E,236,400
3093,10240,71,3-E,138,400
3094,3838,86,6-E,230,400
3095,117,86,16-E,260,400
3096,7729,116,9-E,260,400
3097,4016,41,15-E,6,400
3098,9243,101,16-E,260,400
3099,621,81,4-E,260,400
3100,7958,86,2-E,260,400
3101,5026,41,16-E,12,700
3102,2378,41,12-E,3,400
3103,5078,56,2-E,9,400
3104,11360,111,11-E,236,400
3105,284,106,16-E,249,400
3106,2256,116,3-E,237,400
3107,7162,86,15-E,241,400
3108,9639,41,6-E,70,400
3109,441,42,9-E,8,400
3110,11699,116,5-E,260,400
3111,8688,56,6-E,9,400
3112,4482,81,13-E,255,500
3113,9848,86,3-E,236,400
3114,5507,116,16-E,260,400
3115,11887,41,8-E,2,400
3116,2792,41,15-E,20,400
3117,6564,38,12-E,6,400
3118,7936,81,7-E,266,400
3119,5086,101,6-E,248,400
3120,11741,106,3-E,261,400
3121,9996,56,7-I,33,400
3122,3521,51,9-E,8,400
3123,9807,101,5-E,261,400
3124,3685,116,2-E,231,400
3125,6419,101,14-E,248,400
3126,9515,111,14-E,261,400
3127,11142,41,10-E,8,400
3128,2951,101,2-E,258,400
3129,10825,111,13-E,230,400
3130,317,82,8-E,234,400
3131,4094,41,6-E,72,400
3132,848,41,6-E,9,700
3133,8362,81,15-E,260,400
3134,1215,101,5-E,264,400
3135,3550,56,4-E,8,400
3136,7974,101,2-E,230,400
3137,941,81,3-E,254,400
3138,8637,81,10-E,235,400
3139,6531,51,2-E,26,400
3140,8923,51,16-E,33,400
3141,11837,101,1-E,248,400
3142,546,41,15-E,33,400
3143,7966,96,10-E,236,400
3144,6349,116,14-E,240,400
3145,3206,56,15-E,3,400
3146,7783,56,7-E,36,400
3147,9386,106,12-E,236,400
3148,6053,41,3-E,9,400
3149,7982,101,4-E,230,400
3150,1156,101,2-E,230,400
3151,1595,47,13-E,72,400
3152,1493,101,6-E,236,400
3153,5807,111,11-E,236,400
3154,2291,116,15-E,260,400
3155,974,111,4-E,260,400
3156,7656,46,7-E,20,400
3157,4716,101,8-E,234,400
3158,2441,103,3-E,260,400
3159,7181,86,6-E,258,400
3160,6068,106,8-E,249,400
3161,8689,96,10-E,260,400
3162,6665,41,16-E,6,400
3163,6459,86,16-E,260,700
3164,11885,41,8-E,2,400
3165,1652,21,10-E,24,400
3166,1761,116,15-E,260,400
3167,11126,106,6-E,236,400
3168,9854,91,9-E,260,400
3169,3008,86,12-E,297,400
3170,6674,41,11-E,70,400
3171,9494,56,1-E,21,400
3172,255,112,1-E,236,400
3173,379,81,3-E,234,400
3174,9349,41,15-E,20,400
3175,11798,116,5-E,260,400
3176,1065,56,7-E,27,400
3177,3228,56,5-E,9,400
3178,8177,96,10-E,300,400
3179,10914,91,16-E,266,400
3180,9232,76,15-E,144,400
3181,1076,116,4-E,261,400
3182,9037,56,6-E,32,400
3183,8492,116,3-I,264,400
3184,11777,111,11-E,260,400
3185,4637,46,15-E,32,400
3186,2916,46,14-E,20,400
3187,11160,81,1-E,264,400
3188,114,51,12-E,26,400
3189,2419,56,9-E,21,400
3190,5692,86,1-E,260,400
3191,9650,41,4-E,3,400
3192,11788,101,16-E,238,400
3193,9199,102,2-E,237,400
3194,7817,101,10-E,260,700
3195,11343,106,16-I,230,400
3196,6516,116,9-E,230,400
3197,6605,56,14-E,33,400
3198,5651,116,4-E,230,400
3199,4312,93,8-E,259,400
3200,10901,101,5-E,236,400
3201,5060,86,4-E,260,400
3202,9893,51,12-E,32,400
3203,11725,101,16-E,261,400
3204,7420,86,8-E,255,400
3205,4273,116,7-E,236,400
3206,6078,101,7-E,260,400
3207,7546,56,16-E,30,400
3208,2688,56,12-E,20,400
3209,11547,86,16-E,249,400
3210,2912,81,2-E,260,400
3211,9393,56,16-E,9,400
3212,1105,56,6-E,32,400
3213,5732,46,16-E,2,400
3214,11948,102,9-E,234,300
3215,9626,116,4-E,258,400
3216,4396,86,10-E,236,400
3217,7093,101,5-E,260,400
3218,1077,56,13-E,32,400
3219,1342,96,12-E,270,400
3220,930,81,5-E,249,400
3221,6069,41,1-E,71,400
3222,2539,56,8-E,20,400
3223,1277,111,13-E,261,400
3224,3527,106,1-E,264,400
3225,10315,56,1-E,72,700
3226,7123,101,16-E,259,400
3227,6977,56,1-E,2,400
3228,8844,116,14-E,236,400
3229,8428,96,10-E,230,400
3230,1741,51,2-E,32,400
3231,10365,56,6-E,14,400
3232,2645,106,2-E,236,400
3233,7950,41,7-E,20,400
3234,5831,46,4-E,2,400
3235,8236,117,9-E,243,400
3236,5788,101,11-E,236,400
3237,4166,106,3-E,248,400
3238,1538,56,1-E,9,400
3239,412,51,7-E,32,400
3240,10038,103,12-E,237,400
3241,1863,96,12-E,231,400
3242,3545,41,16-E,34,400
3243,1672,111,16-E,248,400
3244,7412,41,6-E,8,400
3245,11937,41,5-E,2,400
3246,274,81,10-E,267,400
3247,4220,116,8-E,230,400
3248,4211,46,14-E,33,400
3249,8352,56,12-E,27,400
3250,6296,41,1-E,2,400
3251,538,81,1-E,234,400
3252,9172,81,5-E,243,400
3253,2917,86,16-E,260,400
3254,2713,56,8-E,36,400
3255,10953,96,14-E,260,400
3256,7902,97,15-E,236,400
3257,1694,91,8-E,260,400
3258,8102,56,6-E,27,400
3259,9912,81,1-E,234,400
3260,9883,106,5-E,230,400
3261,6477,111,14-E,260,400
3262,5300,56,1-E,10,400
3263,2371,116,12-E,236,400
3264,7165,51,12-E,32,400
3265,4354,101,14-E,249,500
3266,7599,81,10-E,260,400
3267,2681,111,5-E,260,400
3268,3625,116,4-E,259,400
3269,1987,41,12-E,26,400
3270,4727,91,7-E,255,400
3271,1399,56,5-E,27,400
3272,985,56,7-E,36,400
3273,11494,96,4-E,236,400
3274,10955,56,4-E,33,400
3275,7873,46,12-E,33,400
3276,11191,101,2-E,254,400
3277,6128,42,14-E,12,400
3278,2491,81,2-E,249,400
3279,2901,41,8-E,8,400
3280,1866,56,15-E,20,400
3281,4335,48,8-E,33,400
3282,9122,81,12-E,248,400
3283,2717,106,10-E,254,400
3284,3465,106,4-E,254,400
3285,5393,56,11-E,78,400
3286,3223,46,5-E,17,400
3287,11296,101,1-E,230,700
3288,2164,101,7-E,261,400
3289,7985,96,9-E,260,400
3290,10776,46,4-E,20,400
3291,5442,41,2-E,8,400
3292,8819,101,13-E,260,400
3293,6761,101,3-E,273,400
3294,8059,41,8-E,33,400
3295,5555,41,7-E,20,400
3296,9986,101,8-E,236,400
3297,2392,106,3-E,230,400
3298,11295,102,14-E,236,400
3299,6584,46,16-E,20,400
3300,11774,101,4-E,255,400
3301,8148,101,4-E,261,400
3302,11998,41,5-E,32,400
3303,10970,101,12-E,260,400
3304,1329,101,11-E,230,400
3305,4294,41,2-E,32,400
3306,8073,76,2-E,132,400
3307,3722,81,14-E,230,400
3308,6815,46,13-E,33,400
3309,7808,101,3-I,236,400
3310,8750,101,2-E,260,400
3311,951,21,16-E,6,400
3312,5765,21,8-E,6,400
3313,8829,101,1-E,236,400
3314,11816,46,5-E,8,400
3315,8558,51,7-E,31,400
3316,6279,46,15-E,26,500
3317,4039,116,6-E,230,400
3318,11480,56,12-E,32,400
3319,857,42,10-E,21,400
3320,8480,51,1-E,9,400
3321,9822,56,16-E,24,400
3322,2530,58,15-E,33,400
3323,975,101,15-E,237,400
3324,294,101,1-E,243,400
3325,7968,56,9-E,27,400
3326,11367,101,9-E,231,400
3327,8049,56,13-E,24,400
3328,5077,51,12-E,20,400
3329,8967,56,14-E,72,400
3330,5320,91,3-E,260,400
3331,10571,41,2-E,45,400
3332,6187,41,5-E,20,400
3333,4157,101,3-E,260,400
3334,147,91,8-E,260,400
3335,2446,21,6-E,6,400
3336,365,81,4-E,230,400
3337,135,81,6-E,259,400
3338,1575,96,12-E,255,400
3339,4697,116,15-E,254,400
3340,965,117,16-E,236,400
3341,3807,21,7-E,6,400
3342,9397,51,7-E,8,400
3343,4936,116,15-E,261,400
3344,10467,81,1-E,248,400
3345,6199,41,1-E,26,400
3346,4007,116,8-E,249,400
3347,6107,91,16-E,241,400
3348,11564,106,3-E,254,400
3349,11573,41,7-E,6,400
3350,7767,61,15-E,156,400
3351,637,101,7-E,260,400
3352,11731,101,12-E,255,400
3353,3643,41,10-E,26,400
3354,9669,81,7-E,261,400
3355,6776,81,16-E,229,400
3356,10853,81,4-E,236,400
3357,4949,81,12-E,260,400
3358,6773,101,10-E,230,400
3359,4690,41,10-E,26,400
3360,8511,81,15-E,267,400
3361,7999,107,5-E,254,400
3362,6911,106,5-E,230,400
3363,10409,83,5-E,235,400
3364,4931,91,8-E,261,400
3365,157,41,16-E,33,400
3366,6067,116,10-E,234,400
3367,2130,101,14-E,230,500
3368,1324,56,8-E,15,400
3369,5695,46,5-E,20,400
3370,11175,51,10-E,2,400
3371,8579,101,13-E,236,400
3372,10697,46,3-E,8,400
3373,11711,116,2-E,260,400
3374,10092,41,13-E,20,400
3375,10285,46,6-E,32,400
3376,7934,116,14-E,248,400
3377,7377,41,10-E,12,400
3378,3265,101,16-E,231,400
3379,6678,101,4-E,248,400
3380,11393,116,4-E,248,700
3381,8464,101,13-E,260,400
3382,5362,102,4-E,252,400
3383,7536,41,7-E,2,400
3384,832,86,14-E,266,400
3385,6572,101,3-E,254,400
3386,216,21,15-E,6,400
3387,11106,81,16-E,248,400
3388,5826,41,8-E,28,400
3389,4357,81,2-E,254,400
3390,6940,101,13-E,260,400
3391,1922,81,12-E,230,400
3392,1494,61,2-E,144,400
3393,4171,51,12-E,21,400
3394,4405,101,6-E,252,400
3395,4598,81,6-E,248,400
3396,3276,41,15-E,20,400
3397,3973,41,8-E,21,400
3398,9218,101,15-E,260,400
3399,10351,41,11-E,32,400
3400,1637,116,9-E,248,400
3401,7961,101,9-E,260,400
3402,4580,56,4-E,3,400
3403,5709,57,14-E,8,400
3404,3931,63,2-E,156,400
3405,8472,106,5-E,259,400
3406,3801,76,11-E,144,400
3407,5041,106,5-E,259,400
3408,7913,101,11-E,236,400
3409,8715,66,5-E,132,400
3410,6311,41,9-E,26,400
3411,10382,81,10-E,237,700
3412,3939,101,10-E,291,400
3413,9279,56,1-E,66,400
3414,1781,96,4-E,236,400
3415,5495,86,1-E,260,400
3416,6508,56,3-E,3,400
3417,3895,46,12-E,26,400
3418,8045,91,11-E,248,400
3419,9611,86,12-E,254,400
3420,10560,86,11-E,229,400
3421,5970,56,2-E,3,400
3422,4088,81,2-E,260,400
3423,7446,81,14-E,231,400
3424,7723,47,7-E,19,400
3425,4567,56,14-E,27,400
3426,1756,81,3-E,260,400
3427,87,101,12-E,236,400
3428,6670,51,5-E,20,400
3429,5177,101,7-E,260,400
3430,6091,46,3-E,6,400
3431,4976,81,1-E,308,400
3432,2750,51,6-E,32,400
3433,11312,71,3-E,144,400
3434,4319,101,13-E,260,400
3435,11773,51,13-E,9,400
3436,8448,46,9-E,32,400
3437,8780,86,12-E,266,400
3438,10196,96,9-E,236,400
3439,545,56,4-E,2,400
3440,4479,106,1-E,260,400
3441,6743,81,5-E,229,400
3442,1518,21,7-E,24,400
3443,6033,106,7-E,235,400
3444,2582,116,13-E,248,400
3445,346,103,10-E,267,400
3446,10246,96,7-E,231,400
3447,875,106,7-E,260,400
3448,4644,91,11-E,259,400
3449,10941,101,14-E,254,400
3450,3051,96,11-E,259,400
3451,3726,66,12-E,138,400
3452,3450,81,11-E,236,400
3453,3897,21,8-E,6,400
3454,7882,111,10-E,258,400
3455,9712,56,6-E,32,400
3456,2672,56,2-E,8,400
3457,3776,101,4-E,248,400
3458,696,51,16-E,48,400
3459,8203,106,1-E,236,400
3460,9924,46,4-E,2,400
3461,7020,101,10-E,249,400
3462,6825,46,16-E,32,400
3463,7994,81,9-E,249,400
3464,10836,41,11-E,8,400
3465,11388,106,15-E,261,400
3466,7886,42,3-E,21,400
3467,3922,86,12-E,236,400
3468,6895,56,4-E,20,400
3469,11532,116,3-E,230,500
3470,5372,101,14-E,230,400
3471,11833,41,1-E,33,400
3472,1794,81,10-E,235,400
3473,11614,91,15-E,259,700
3474,2750,106,14-E,266,400
3475,8478,66,13-E,144,400
3476,4,116,13-E,259,400
3477,7066,101,3-E,243,400
3478,6498,96,16-E,229,400
3479,5391,116,9-E,230,400
3480,2693,96,13-E,230,400
3481,2584,101,9-E,259,400
3482,5494,91,13-E,249,400
3483,11607,91,1-E,260,400
3484,7068,111,15-E,254,400
3485,2421,51,14-E,21,400
3486,3534,58,2-E,33,400
3487,4134,82,11-E,255,400
3488,452,116,10-E,248,400
3489,8478,116,7-E,254,400
3490,4293,116,7-E,236,400
3491,8410,111,10-E,261,400
3492,1032,116,4-E,261,400
3493,3754,81,16-E,229,400
3494,6824,86,16-E,230,400
3495,7672,46,7-E,20,400
3496,10447,116,2-E,236,400
3497,3000,106,12-E,240,400
3498,918,101,10-E,249,400
3499,10312,71,13-E,138,400
3500,5431,86,16-E,243,400
3501,1843,101,2-E,236,400
3502,181,81,2-E,270,400
3503,10757,96,16-E,260,400
3504,9541,101,3-E,236,400
3505,8199,91,3-E,260,400
3506,8158,101,4-E,255,400
3507,5268,106,13-E,248,400
3508,6897,102,8-E,303,400
3509,6955,101,5-E,240,400
3510,5467,81,1-E,236,400
3511,1499,51,4-E,27,400
3512,5579,96,16-E,259,400
3513,9780,81,6-E,231,400
3514,11286,106,10-E,260,400
3515,6254,56,14-E,27,400
3516,9001,101,3-E,236,400
3517,345,56,13-E,8,400
3518,10169,51,14-E,8,400
3519,10892,56,5-E,27,400
3520,388,31,11-E,24,500
3521,5328,81,7-E,259,400
3522,11828,96,4-E,270,400
3523,2514,96,15-E,296,400
3524,10103,101,3-E,236,400
3525,8875,21,3-E,6,400
3526,2840,81,4-E,266,400
3527,9093,48,1-I,33,400
3528,6716,106,3-E,261,400
3529,2164,112,6-E,230,400
3530,6175,41,12-E,16,400
3531,4322,86,7-E,229,400
3532,11865,61,4-E,156,400
3533,5751,41,9-E,32,400
3534,2326,116,7-E,236,400
3535,2214,56,6-E,8,700
3536,5683,81,1-E,230,400
3537,8488,101,11-E,264,400
3538,2619,56,15-E,71,400
3539,6925,96,1-E,260,400
3540,304,111,8-E,230,400
3541,7795,61,4-E,148,400
3542,10874,91,13-E,270,400
3543,11510,96,4-E,229,400
3544,1895,81,3-E,234,400
3545,5350,41,16-E,6,400
3546,5648,101,10-E,261,400
3547,4877,116,14-E,270,400
3548,7779,41,2-E,2,400
3549,6275,41,8-E,26,400
3550,3437,82,16-E,260,400
3551,4294,101,4-I,299,400
3552,3511,101,8-E,236,400
3553,5642,56,13-E,33,400
3554,6601,116,11-E,244,400
3555,9027,41,9-E,2,400
3556,11939,86,5-E,236,400
3557,11604,91,15-E,235,400
3558,7069,101,3-E,244,400
3559,681,96,2-E,259,400
3560,98,41,3-E,34,400
3561,11815,81,8-E,268,400
3562,10030,116,2-E,248,400
3563,8916,56,15-E,21,400
3564,11553,101,10-E,235,400
3565,4874,101,5-E,259,400
3566,8775,101,5-E,252,700
3567,3253,81,13-E,236,400
3568,10683,58,4-E,20,400
3569,7122,106,10-E,230,400
3570,6902,96,12-E,266,400
3571,488,52,10-E,26,500
3572,5246,86,9-E,260,400
3573,9926,41,12-E,9,400
3574,1783,111,1-E,230,400
3575,588,56,2-E,2,400
3576,5071,46,14-E,33,400
3577,3607,101,10-E,260,400
3578,5502,116,8-E,260,400
3579,57,116,15-E,260,400
3580,4834,86,5-E,248,400
3581,6127,101,15-E,254,400
3582,6929,111,7-E,248,400
3583,7605,106,1-E,248,400
3584,10213,101,8-E,255,400
3585,5042,41,13-E,45,400
3586,1464,71,7-E,156,400
3587,1609,46,16-E,32,400
3588,11728,81,8-E,234,400
3589,10611,91,16-E,260,400
3590,6095,81,2-E,267,400
3591,9573,96,3-E,308,400
3592,7732,112,7-E,230,400
3593,7016,101,13-E,230,400
3594,6008,101,2-E,248,400
3595,10071,81,11-E,308,400
3596,4932,101,5-E,254,400
3597,8794,56,7-E,32,400
3598,7014,41,14-E,6,400
3599,8603,86,12-E,235,400
3600,7180,41,7-E,21,400
3601,7870,56,2-E,26,400
3602,3145,116,8-E,260,400
3603,5578,81,14-E,230,400
3604,916,56,2-E,3,400
3605,2844,81,14-E,236,400
3606,6015,81,16-E,259,400
3607,3417,116,13-E,259,400
3608,1352,41,10-E,15,400
3609,6616,108,12-E,230,400
3610,2872,41,9-E,6,400
3611,10989,56,3-E,2,400
3612,6824,41,12-E,2,400
3613,8135,107,3-E,258,400
3614,8606,91,5-E,260,400
3615,3231,56,3-E,6,400
3616,3490,106,3-E,230,400
3617,8037,56,9-E,2,400
3618,4574,81,14-E,255,400
3619,10091,116,2-E,249,400
3620,4317,91,1-E,236,400
3621,10959,101,4-E,300,400
3622,1463,106,1-E,236,500
3623,9704,81,14-E,248,400
3624,2547,81,10-E,234,400
3625,4961,81,14-E,255,400
3626,6331,46,1-I,20,400
3627,8627,116,7-E,249,400
3628,11469,81,4-E,259,400
3629,3787,91,3-E,260,400
3630,8315,101,14-E,260,400
3631,4500,41,4-E,32,400
3632,6214,111,10-E,303,400
3633,11192,41,12-E,20,400
3634,3763,42,10-E,20,400
3635,3306,46,13-E,2,400
3636,11252,56,12-E,54,400
3637,8856,51,8-E,27,400
3638,1286,56,16-E,21,400
3639,10985,96,8-E,236,400
3640,3382,91,4-E,259,400
3641,276,41,11-E,2,400
3642,533,56,7-E,32,400
3643,9119,21,5-E,6,400
3644,8193,21,5-E,6,400
3645,4444,86,9-E,260,400
3646,2822,81,5-E,254,400
3647,1326,81,11-E,234,400
3648,4080,41,9-E,32,400
3649,1171,36,16-E,24,400
3650,7403,118,1-E,261,400
3651,1789,106,2-E,300,400
3652,282,41,5-E,8,400
3653,5042,46,5-E,32,400
3654,6017,91,3-E,260,400
3655,4132,47,9-E,36,400
3656,5839,81,2-E,246,400
3657,9324,66,10-E,156,400
3658,919,51,16-E,2,400
3659,3208,41,16-E,30,700
3660,4635,96,2-E,230,400
3661,4986,116,6-E,234,400
3662,2998,81,14-E,245,400
3663,6915,101,15-E,236,400
3664,10842,81,10-E,235,400
3665,5170,106,10-E,258,400
3666,10545,106,13-E,236,400
3667,2258,56,12-E,33,400
3668,5279,91,7-E,254,400
3669,6406,41,12-E,6,400
3670,3270,56,3-E,33,400
3671,3278,41,11-E,12,400
3672,10762,101,1-E,237,400
3673,10269,81,8-E,236,500
3674,3767,111,3-E,249,400
3675,3633,86,15-E,267,400
3676,2915,102,16-E,260,400
3677,4945,111,5-E,273,400
3678,11705,96,7-E,261,400
3679,6335,56,13-E,2,400
3680,11291,91,6-E,260,400
3681,4235,96,1-E,230,400
3682,11219,56,4-E,8,400
3683,1444,41,6-E,8,400
3684,6229,81,4-E,303,400
3685,11919,86,4-E,250,400
3686,7327,101,13-E,260,400
3687,11020,101,10-E,261,400
3688,5994,106,10-E,235,400
3689,2314,101,3-E,254,400
3690,9597,116,10-E,303,700
3691,11035,113,1-E,255,400
3692,1459,101,12-E,231,400
3693,5951,119,14-E,249,400
3694,4036,86,3-E,260,400
3695,11143,81,8-E,261,400
3696,313,81,16-E,261,400
3697,7055,82,14-E,259,400
3698,11993,56,4-E,30,400
3699,8864,41,8-E,8,400
3700,3709,81,4-E,236,400
3701,3044,51,7-E,8,400
3702,5750,86,15-E,259,400
3703,9992,106,7-E,261,400
3704,4029,91,10-E,229,400
3705,11912,41,1-E,2,400
3706,9210,101,12-E,244,400
3707,4496,81,10-E,236,400
3708,7773,111,10-E,260,400
3709,94,111,15-E,264,400
3710,8354,106,8-E,236,400
3711,8344,96,13-E,236,400
3712,243,91,12-E,241,400
3713,3167,106,1-E,282,400
3714,7939,116,4-E,248,400
3715,2609,81,10-E,235,400
3716,8783,116,2-E,236,400
3717,10099,81,9-E,236,400
3718,6619,42,10-E,2,400
3719,4191,41,10-E,20,400
3720,5207,96,7-E,260,400
3721,11068,101,2-E,236,400
3722,5551,56,3-E,33,400
3723,3565,91,12-E,309,400
3724,7234,56,9-E,9,500
3725,2740,81,14-E,254,400
3726,7476,91,8-E,259,400
3727,6156,41,6-E,3,400
3728,1841,41,5-I,8,400
3729,212,96,1-E,261,400
3730,9891,101,12-E,248,400
3731,3730,91,3-E,259,400
3732,8804,93,7-E,241,400
3733,1226,96,7-E,260,400
3734,2368,81,3-E,248,400
3735,433,101,3-E,248,400
3736,5974,41,4-E,26,400
3737,4524,81,4-E,258,400
3738,7570,41,15-E,6,400
3739,766,47,9-E,20,400
3740,5006,81,2-E,261,400
3741,11528,116,10-E,231,400
3742,5554,91,2-E,249,400
3743,11879,116,7-E,236,400
3744,6044,56,8-E,30,400
3745,4633,56,4-E,9,400
3746,1189,101,12-E,236,400
3747,7681,81,16-E,258,400
3748,923,116,3-E,230,400
3749,2379,96,13-E,259,400
3750,11726,46,13-I,33,400
3751,737,96,10-E,254,400
3752,11733,41,9-E,2,400
3753,5266,101,4-E,261,400
3754,5854,81,4-E,258,400
3755,8900,56,8-E,32,400
3756,6608,106,10-E,255,400
3757,234,116,10-E,248,400
3758,6083,116,1-E,236,400
3759,11661,116,15-E,261,400
3760,1229,117,1-E,258,400
3761,10756,56,14-E,20,400
3762,4166,101,6-E,260,400
3763,1871,56,16-E,32,400
3764,6502,116,5-E,236,400
3765,2696,41,7-E,32,400
3766,7598,116,14-E,236,400
3767,2565,96,7-E,267,400
3768,8119,116,1-E,260,400
3769,1039,96,10-E,229,400
3770,3666,41,15-E,32,400
